,ang_dist,cone_dist,inplane_dist,common_voxels,ccc,ccc_masked,z_score,z_score_masked,cone_ang_dist,cone_cone_dist,cone_inplane_dist,cone_common_voxels,cone_ccc,cone_ccc_masked,cone_z_score,cone_z_score_masked,inplane_ang_dist,inplane_cone_dist,inplane_inplane_dist,inplane_common_voxels,inplane_ccc,inplane_ccc_masked,inplane_z_score,inplane_z_score_masked
0,0.0,0.0,0.0,44473.0,0.9999999403953552,0.9999999403953552,13.798697471618652,13.798697471618652,0.0,0.0,0.0,44473.0,0.9999999403953552,0.9999999403953552,13.798697471618652,13.798697471618652,0.0,0.0,0.0,44473.0,0.9999999403953552,0.9999999403953552,13.798697471618652,13.798697471618652
1,2.2360452719662183,0.9999999999999002,1.0,41665.0,0.9770767092704773,0.9770767092704773,11.003568649291992,11.003568649291992,1.414204587376545,0.9999999999999002,0.0,41885.0,1.0,1.0,11.593521118164062,11.593521118164062,0.9999999999997249,0.0,1.0,42545.0,1.0,1.0,12.299129486083984,12.299129486083984
2,4.4719542941297075,1.999999999999765,2.0,41567.0,0.8673382997512817,0.8673382997512817,9.46202564239502,9.46202564239502,2.828355321903896,1.999999999999765,0.0,41485.0,0.9454023241996765,0.9454023241996765,10.460728645324707,10.460728645324707,1.9999999999998004,0.0,2.0,42177.0,0.97667396068573,0.97667396068573,11.53290843963623,11.53290843963623
3,6.707590733669952,2.999999999999923,3.0,41591.0,0.7937061786651611,0.7937061786651611,8.598846435546875,8.598846435546875,4.242398336379447,2.999999999999923,0.0,41551.0,0.8766741752624512,0.8766741752624512,9.546528816223145,9.546528816223145,3.0000000000000884,0.0,3.0,42273.0,0.919203519821167,0.919203519821167,10.677342414855957,10.677342414855957
4,8.942818091649205,4.000000000000042,4.0,41569.0,0.749040424823761,0.749040424823761,8.08182144165039,8.08182144165039,5.6562797348856595,4.000000000000042,0.0,41557.0,0.8225845694541931,0.8225845694541931,8.933610916137695,8.933610916137695,3.9999999999998943,0.0,4.0,42365.0,0.8646097779273987,0.8646097779273987,9.994978904724121,9.994978904724121
5,11.177499619780882,4.999999999999992,5.0,41543.0,0.7151748538017273,0.7151748538017273,7.706457138061523,7.706457138061523,7.069945578430074,4.999999999999992,0.0,41485.0,0.7835493087768555,0.7835493087768555,8.498231887817383,8.498231887817383,4.999999999999906,0.0,5.0,42269.0,0.8195315599441528,0.8195315599441528,9.450661659240723,9.450661659240723
6,13.411498236963396,5.999999999999965,6.0,41531.0,0.6871005892753601,0.6871005892753601,7.408762454986572,7.408762454986572,8.483341870563546,5.999999999999965,0.0,41559.0,0.752880334854126,0.752880334854126,8.168530464172363,8.168530464172363,6.000000000000089,0.0,6.0,42369.0,0.7824443578720093,0.7824443578720093,9.022918701171875,9.022918701171875
7,15.644676445529212,6.9999999999999725,7.0,41583.0,0.665918231010437,0.665918231010437,7.202081680297852,7.202081680297852,9.896414542988197,6.9999999999999725,0.0,41539.0,0.7285035848617554,0.7285035848617554,7.896526336669922,7.896526336669922,7.000000000000101,0.0,7.0,42297.0,0.7538296580314636,0.7538296580314636,8.679377555847168,8.679377555847168
8,17.876896247126297,7.999999999999981,8.0,41577.0,0.6507459878921509,0.6507459878921509,7.023679256439209,7.023679256439209,11.309109441148529,7.999999999999981,0.0,41499.0,0.7091922760009766,0.7091922760009766,7.676135540008545,7.676135540008545,8.000000000000083,0.0,8.0,42305.0,0.7322893142700195,0.7322893142700195,8.416764259338379,8.416764259338379
9,20.108019058157538,8.999999999999984,9.0,41593.0,0.6365424394607544,0.6365424394607544,6.8694047927856445,6.8694047927856445,12.721372309794734,8.999999999999984,0.0,41477.0,0.6924434304237366,0.6924434304237366,7.485150337219238,7.485150337219238,9.00000000000002,0.0,9.0,42301.0,0.7134261727333069,0.7134261727333069,8.195672035217285,8.195672035217285
