ang_dist,cone_dist,inplane_dist,common_voxels,ccc,ccc_masked,Tight mask overlap
80.40529210818289,59.99999999999999,0.0,41573.0,0.5465296327994439,0.5465296327994439,10997
68.06205284778149,59.99999999999999,0.0,41573.0,0.5428778115702568,0.5428778115702568,11051
60.94893330829594,59.99999999999999,0.0,41569.0,0.5551313143596284,0.5551313143596284,11239
80.5182756801346,80.0,0.0,41493.0,0.5251989625744635,0.5251989625744635,10756
84.54703078226235,80.0,0.0,41511.0,0.5185890678292577,0.5185890678292577,10766
92.06152624638786,80.0,0.0,41575.0,0.5095155390112078,0.5095155390112078,10845
102.26715474110212,80.0,0.0,41571.0,0.5118367672709689,0.5118367672709689,10945
114.40449733788564,80.0,0.0,42297.0,0.4711278203573799,0.4711278203573799,10879
127.87069806358568,80.0,0.0,41571.0,0.4990274885393335,0.4990274885393335,11039
142.22095913550925,80.0,0.0,41575.0,0.4969374099178321,0.4969374099178321,11026
157.12874035970202,80.0,0.0,41511.0,0.511041904273556,0.511041904273556,11251
172.34357940832157,80.0,0.0,41493.0,0.5379351151923785,0.5379351151923785,11660
172.34357940832157,80.0,0.0,41493.0,0.5637186523060083,0.5637186523060083,11925
157.12874035970202,80.0,0.0,41511.0,0.5730762824650449,0.5730762824650449,11924
142.22095913550925,80.0,0.0,41575.0,0.5640367674368644,0.5640367674368644,11531
127.87069806358568,80.0,0.0,41571.0,0.5701348405391184,0.5701348405391184,11150
114.40449733788564,80.0,0.0,42297.0,0.5248674764535286,0.5248674764535286,10649
102.26715474110212,80.0,0.0,41571.0,0.5450090236343467,0.5450090236343467,10732
92.06152624638786,80.0,0.0,41575.0,0.5316954191093742,0.5316954191093742,10632
84.54703078226238,80.0,0.0,41511.0,0.5259772089486761,0.5259772089486761,10737
80.5182756801346,80.0,0.0,41493.0,0.5264967101724884,0.5264967101724884,10779
100.3654057538162,100.0,0.0,41493.0,0.5175035053735859,0.5175035053735859,10454
103.23839622772996,100.0,0.0,41511.0,0.5152050332576208,0.5152050332576208,10644
108.73791522639392,100.0,0.0,41575.0,0.5074605003298468,0.5074605003298468,10720
116.45594772165818,100.0,0.0,41571.0,0.5033415825257817,0.5033415825257817,10846
125.93195832035026,100.0,0.0,42297.0,0.4706598729335602,0.4706598729335602,10736
136.73057022642715,100.0,0.0,41571.0,0.4959369245793154,0.4959369245793154,11053
148.4745994860103,100.0,0.0,41575.0,0.49839756032082,0.49839756032082,11182
160.84684296886013,100.0,0.0,41511.0,0.5052634572545075,0.5052634572545075,11299
173.57691647154564,100.0,0.0,41493.0,0.5380824821759028,0.5380824821759028,11669
173.57691647154564,100.0,0.0,41493.0,0.551254352782032,0.551254352782032,11740
160.8468429688601,100.0,0.0,41511.0,0.5646801234433821,0.5646801234433821,11532
148.4745994860103,100.0,0.0,41575.0,0.5639273855581604,0.5639273855581604,11301
136.73057022642715,100.0,0.0,41571.0,0.5651967146224436,0.5651967146224436,10956
125.93195832035028,100.0,0.0,42297.0,0.5195513318339907,0.5195513318339907,10559
116.45594772165816,100.0,0.0,41571.0,0.5251375583527721,0.5251375583527721,10409
108.73791522639392,100.0,0.0,41575.0,0.5092036961965791,0.5092036961965791,10268
103.23839622772998,100.0,0.0,41511.0,0.5068812059197527,0.5068812059197527,10245
100.3654057538162,100.0,0.0,41493.0,0.5089042581090113,0.5089042581090113,10289
120.31832106576428,120.0,0.0,41569.0,0.5125455881423595,0.5125455881423595,10244
122.82893229577914,120.0,0.0,41573.0,0.5132597395182102,0.5132597395182102,10466
127.6696213586392,120.0,0.0,41573.0,0.5076487075871795,0.5076487075871795,10621
134.52556317719427,120.0,0.0,41569.0,0.4919334248554929,0.4919334248554929,10647
143.0130517611909,120.0,0.0,41569.0,0.489919956353937,0.489919956353937,10706
152.73441446726457,120.0,0.0,41573.0,0.4897015428138581,0.4897015428138581,10982
163.3089564237255,120.0,0.0,41573.0,0.498491599572043,0.498491599572043,11177
174.38178099630795,120.0,0.0,41569.0,0.5226809982138778,0.5226809982138778,11354
174.38178099630792,120.0,0.0,41569.0,0.5360487412364555,0.5360487412364555,11237
163.3089564237255,120.0,0.0,41573.0,0.5498647802253607,0.5498647802253607,11041
152.73441446726457,120.0,0.0,41573.0,0.558270998946905,0.558270998946905,10769
143.0130517611909,120.0,0.0,41569.0,0.5447570354852926,0.5447570354852926,10635
134.52556317719427,120.0,0.0,41569.0,0.5243125658768946,0.5243125658768946,10301
127.6696213586392,120.0,0.0,41573.0,0.5037154430349151,0.5037154430349151,10011
122.82893229577914,120.0,0.0,41573.0,0.4909763193482212,0.4909763193482212,9966
120.31832106576432,120.0,0.0,41569.0,0.4992148544631042,0.4992148544631042,10062
140.35661561533007,140.0,0.0,41587.0,0.5271131513325547,0.5271131513325547,10198
143.1593753027404,140.0,0.0,41495.0,0.5201810553075547,0.5201810553075547,10525
148.51162343615562,140.0,0.0,41587.0,0.4938431956497585,0.4938431956497585,10386
155.96520714893546,140.0,0.0,41587.0,0.4935066479653143,0.4935066479653143,10561
164.95847674333172,140.0,0.0,41495.0,0.4883617081799185,0.4883617081799185,10691
174.88263561500167,140.0,0.0,41587.0,0.4973210139417237,0.4973210139417237,10986
174.88263561500167,140.0,0.0,41587.0,0.5398485562846025,0.5398485562846025,10932
164.95847674333172,140.0,0.0,41495.0,0.5430468845976422,0.5430468845976422,10478
155.96520714893546,140.0,0.0,41587.0,0.5210295947704396,0.5210295947704396,10278
148.51162343615562,140.0,0.0,41587.0,0.5006637473710861,0.5006637473710861,10006
143.1593753027404,140.0,0.0,41495.0,0.4921975616548486,0.4921975616548486,9781
140.35661561533007,140.0,0.0,41587.0,0.507737186571442,0.507737186571442,9938
160.50638931493725,160.00000000000003,0.0,41603.0,0.5422344800252916,0.5422344800252916,10432
164.3944592360605,160.0,0.0,41567.0,0.4869332199466848,0.4869332199466848,10359
171.35790096185653,160.0,0.0,41547.0,0.4910233757117301,0.4910233757117301,10342
180.0,160.00000000000003,0.0,42305.0,0.4835225534121175,0.4835225534121175,10451
171.35790096185653,160.0,0.0,41547.0,0.5365781098566674,0.5365781098566674,10215
164.39413140189114,160.00000000000003,0.0,41567.0,0.5049247135785899,0.5049247135785899,9969
160.50623250351333,160.00000000000003,0.0,41603.0,0.5187066984179468,0.5187066984179468,9774
180.0,180.0,0.0,44473.0,0.428977730518013,0.428977730518013,9270
20.000000000000025,0.0,20.0,42305.0,0.6145370039779956,0.6145370039779956,12437
49.681787532390025,19.999999999999996,20.0,41571.0,0.5526411133998242,0.5526411133998242,11494
98.67041421552766,19.999999999999996,20.0,41577.0,0.5288710676418968,0.5288710676418968,10903
149.05954491731023,19.99999999999997,20.0,41525.0,0.5081446459251492,0.5081446459251492,10621
160.30689612033186,19.999999999999996,20.0,41573.0,0.510559371228733,0.510559371228733,10667
109.81680509046228,19.999999999999996,20.0,41551.0,0.5108187696139089,0.5108187696139089,10818
60.25944166647234,19.999999999999996,20.0,41585.0,0.5474327535391835,0.5474327535391835,11243
20.791159467780904,19.999999999999996,19.99999999999997,41563.0,0.6425734051316223,0.6425734051316223,12290
52.673829435937,40.00000000000001,20.0,41525.0,0.5512244556533722,0.5512244556533722,11409
75.15508787234563,39.99999999999999,20.0,41577.0,0.5252554264168119,0.5252554264168119,10998
101.1827049746568,40.00000000000001,20.0,41561.0,0.5148540430480403,0.5148540430480403,10999
128.56913596351575,39.99999999999999,20.0,41525.0,0.4991511429242203,0.4991511429242203,10832
156.52985049539748,40.00000000000001,20.0,41577.0,0.4979930614595448,0.4979930614595448,10777
175.30171140995617,39.99999999999999,20.0,41561.0,0.5337504526290906,0.5337504526290906,11062
147.17257725665357,40.00000000000001,20.0,41525.0,0.5185542250715705,0.5185542250715705,11186
119.35103894950818,39.99999999999999,20.0,41577.0,0.5258349984039049,0.5258349984039049,11229
92.29343598323403,40.00000000000001,20.0,41561.0,0.5251146889319671,0.5251146889319671,11053
67.07642430200472,39.99999999999999,19.99999999999997,41525.0,0.5577404968733362,0.5577404968733362,11411
46.89698955249655,40.00000000000001,20.00000000000003,41577.0,0.5739798334324979,0.5739798334324979,11720
40.29858729208794,39.99999999999999,19.99999999999997,41561.0,0.5831233604813243,0.5831233604813243,11684
66.97181462049761,59.99999999999999,20.0,41523.0,0.5359356331732889,0.5359356331732889,11089
78.84392631570164,59.99999999999999,20.0,41545.0,0.5194445208256966,0.5194445208256966,10844
94.11367933724412,59.99999999999999,20.0,41547.0,0.5116999196257712,0.5116999196257712,10821
111.35174671402734,59.99999999999999,20.0,41525.0,0.4928532529708062,0.4928532529708062,10776
129.72324737703843,60.00000000000001,20.0,41523.0,0.4817390695001327,0.4817390695001327,10728
148.74134028078376,59.99999999999999,20.0,41545.0,0.4821219542303619,0.4821219542303619,10667
168.0993240586369,59.99999999999999,20.0,41547.0,0.4912481779953732,0.4912481779953732,10871
172.42412174161706,59.99999999999999,20.0,41525.0,0.5099586888315057,0.5099586888315057,11257
153.0223946478752,59.99999999999999,20.0,41523.0,0.5346561201460202,0.5346561201460202,11599
133.90639411443703,59.99999999999999,20.0,41545.0,0.5366872920220135,0.5366872920220135,11516
115.35746615624218,59.99999999999999,20.0,41547.0,0.5434766457298186,0.5434766457298186,11329
97.81109718700426,59.99999999999999,19.99999999999997,41525.0,0.5499447346330338,0.5499447346330338,11133
82.00538994166017,59.99999999999999,19.99999999999997,41523.0,0.5576921990518388,0.5576921990518388,11192
69.21676253993975,59.99999999999999,20.0,41545.0,0.5613085061324019,0.5613085061324019,11294
61.41209205333325,59.99999999999999,20.0,41547.0,0.5578287510718983,0.5578287510718983,11396
60.57583626272225,59.99999999999999,19.99999999999997,41525.0,0.5523412189597525,0.5523412189597525,11220
84.54703078226238,80.00000000000001,20.0,41569.0,0.5200731446488761,0.5200731446488761,10625
92.06152624638786,80.0,20.0,41573.0,0.5084526864534925,0.5084526864534925,10606
102.26715474110212,80.0,20.0,41573.0,0.505697985080354,0.505697985080354,10719
114.40449733788564,80.0,20.0,41537.0,0.4944314244136424,0.4944314244136424,10725
127.87069806358564,80.0,20.0,41535.0,0.4764189836059302,0.4764189836059302,10730
142.22095913550925,80.0,20.0,41539.0,0.4709782354334957,0.4709782354334957,10627
157.12874035970202,80.0,20.0,41531.0,0.4740679848533627,0.4740679848533627,10620
172.34357940832157,80.0,20.0,41581.0,0.4751277616244465,0.4751277616244465,10876
172.34357940832157,80.0,20.0,41561.0,0.5023621637790401,0.5023621637790401,11295
157.12874035970202,80.00000000000001,20.0,41569.0,0.5265661586339738,0.5265661586339738,11550
142.22095913550925,80.0,20.0,41573.0,0.5477675196257425,0.5477675196257425,11752
127.87069806358568,80.0,20.0,41573.0,0.567780252130093,0.567780252130093,11632
114.40449733788564,80.0,19.99999999999997,41537.0,0.5705308632356725,0.5705308632356725,11342
102.26715474110216,80.0,19.99999999999997,41535.0,0.5683960691742547,0.5683960691742547,11149
92.06152624638786,80.0,20.0,41539.0,0.5611581743133336,0.5611581743133336,11114
84.54703078226238,80.0,19.99999999999997,41531.0,0.5559515549074032,0.5559515549074032,11072
80.51827568013462,80.0,19.99999999999997,41581.0,0.5392352510806658,0.5392352510806658,10964
80.51827568013462,80.0,19.99999999999997,41561.0,0.5198336822113584,0.5198336822113584,10791
103.23839622772996,100.0,20.0,41561.0,0.5087359236876567,0.5087359236876567,10380
108.7379152263939,100.0,20.0,41581.0,0.5116601111133627,0.5116601111133627,10570
116.45594772165818,100.0,20.0,41531.0,0.5011828013933167,0.5011828013933167,10656
125.93195832035026,100.0,20.0,41539.0,0.493471294804961,0.493471294804961,10588
136.73057022642715,100.0,20.0,41535.0,0.4732733985560705,0.4732733985560705,10538
148.4745994860103,100.0,20.0,41537.0,0.4744543805954447,0.4744543805954447,10582
160.8468429688601,100.0,20.0,41573.0,0.471802814988057,0.471802814988057,10595
173.57691647154564,100.0,20.0,41573.0,0.4828096384288187,0.4828096384288187,10810
173.57691647154564,100.0,20.0,41569.0,0.5087132331320222,0.5087132331320222,11276
160.8468429688601,100.0,20.0,41561.0,0.5273473861911911,0.5273473861911911,11596
148.4745994860103,100.0,20.0,41581.0,0.547333480879495,0.547333480879495,11631
136.73057022642718,100.0,20.0,41531.0,0.5627075636245973,0.5627075636245973,11489
125.93195832035026,100.0,19.99999999999997,41539.0,0.5742700939046779,0.5742700939046779,11270
116.4559477216582,100.0,19.99999999999997,41535.0,0.5578094116216494,0.5578094116216494,10975
108.73791522639392,100.0,20.0,41537.0,0.545870289293993,0.545870289293993,10738
103.23839622772996,100.0,19.99999999999997,41573.0,0.5323991861814892,0.5323991861814892,10555
100.3654057538162,100.0,20.0,41573.0,0.5211441072976731,0.5211441072976731,10401
100.3654057538162,100.0,19.99999999999997,41569.0,0.5147738648909277,0.5147738648909277,10312
122.43021870006052,120.0,20.0,41525.0,0.5131605337273215,0.5131605337273215,10206
127.02565677211784,120.0,20.0,41547.0,0.5212194155762537,0.5212194155762537,10515
133.67592174843372,120.0,20.0,41545.0,0.5048193963720157,0.5048193963720157,10588
142.00186996392645,120.0,20.0,41523.0,0.4898356021801395,0.4898356021801395,10551
151.60539024728152,120.0,20.0,41525.0,0.4723747960654065,0.4723747960654065,10483
162.10312218463312,120.0,20.0,41547.0,0.4692293827338763,0.4692293827338763,10587
173.1373843349625,120.0,20.0,41545.0,0.4795325675292986,0.4795325675292986,10774
175.62818975276124,120.0,20.0,41523.0,0.49939573123444,0.49939573123444,11069
164.52092082640843,120.0,20.0,41525.0,0.5177018389268657,0.5177018389268657,11308
153.87394364034958,120.0,20.0,41547.0,0.5327563701569995,0.5327563701569995,11204
144.039446226208,120.0,20.0,41545.0,0.5488763824917207,0.5488763824917207,10985
135.39535775223914,120.0,19.99999999999997,41523.0,0.554882577681987,0.554882577681987,10876
128.33853373061186,120.0,19.99999999999997,41525.0,0.5400614051850671,0.5400614051850671,10501
123.25655133909912,120.0,20.0,41547.0,0.5113799043176631,0.5113799043176631,10256
120.47514123892417,120.0,20.0,41545.0,0.5161696723490765,0.5161696723490765,10107
120.1926864939812,120.0,19.99999999999997,41523.0,0.5039803620087051,0.5039803620087051,10058
141.924577778934,140.0,20.0,41561.0,0.5246354273175444,0.5246354273175444,10089
146.46881358736135,140.0,20.0,41577.0,0.526627454225205,0.526627454225205,10464
153.28038416622925,140.0,20.0,41525.0,0.496760284272239,0.496760284272239,10528
161.82677743068712,140.0,20.0,41561.0,0.4749479881277574,0.4749479881277574,10317
171.50939738695757,140.0,20.0,41577.0,0.4801880402773171,0.4801880402773171,10564
178.2903784416489,140.0,20.0,41525.0,0.4892848657933011,0.4892848657933011,10767
168.19367495845944,140.0,20.0,41561.0,0.5149984589303006,0.5149984589303006,10984
158.82145769949824,140.0,20.0,41577.0,0.5372087075068154,0.5372087075068154,10576
150.78882830378296,140.0,20.00000000000003,41525.0,0.5265978093089836,0.5265978093089836,10326
144.67907778269625,140.0,19.99999999999997,41561.0,0.5104152888699317,0.5104152888699317,10166
140.98710893655306,140.0,20.00000000000003,41577.0,0.5027618125306357,0.5027618125306357,9963
140.03969419337636,140.0,19.99999999999997,41525.0,0.5109927712285505,0.5109927712285505,9967
161.5847177946048,160.0,20.0,41563.0,0.5371174199642398,0.5371174199642398,10115
166.8042419696848,160.0,20.0,41587.0,0.5018047050627946,0.5018047050627946,10520
174.6084218545215,160.0,20.0,41551.0,0.5064935807486749,0.5064935807486749,10339
176.544117855299,160.0,20.0,41573.0,0.4921696397557391,0.4921696397557391,10504
168.36412216422897,160.0,20.0,41525.0,0.5368999755323589,0.5368999755323589,10362
162.4559109671212,160.0,20.00000000000003,41577.0,0.5083495231424526,0.5083495231424526,9998
160.0250789947768,160.00000000000003,20.0,41573.0,0.5112684457664518,0.5112684457664518,9699
180.0,180.0,20.0,42305.0,0.4899233150532223,0.4899233150532223,9685
39.99999999999999,0.0,40.0,42273.0,0.5555775751604858,0.5555775751604858,11722
68.36231587783159,19.999999999999996,40.0,41559.0,0.51721449058641,0.51721449058641,11007
118.20385527252878,20.00000000000001,40.0,41559.0,0.5103187654164316,0.5103187654164316,10698
168.74421238123313,19.999999999999996,40.0,41541.0,0.5056148065886241,0.5056148065886241,10457
140.63300384117264,19.999999999999996,40.0,41583.0,0.4980219764267312,0.4980219764267312,10765
90.34094491910491,19.999999999999996,40.0,41541.0,0.5203571929247631,0.5203571929247631,10942
42.01483648622169,19.999999999999996,40.0,41537.0,0.57151098202621,0.57151098202621,11751
24.538220512224488,19.999999999999996,39.99999999999994,41581.0,0.6256802789220185,0.6256802789220185,12207
67.0764243020047,39.99999999999999,40.0,41571.0,0.524309895333529,0.524309895333529,11055
92.29343598323403,39.99999999999999,40.0,41567.0,0.5210204023019586,0.5210204023019586,10944
119.35103894950818,39.99999999999999,40.0,41521.0,0.5118134645707902,0.5118134645707902,10850
147.17257725665357,39.99999999999999,40.0,41571.0,0.4763654002228513,0.4763654002228513,10519
175.30171140995614,40.00000000000001,40.0,41567.0,0.4890379852257243,0.4890379852257243,10504
156.52985049539748,39.99999999999999,40.0,41521.0,0.4960767718989642,0.4960767718989642,10864
128.56913596351575,39.99999999999999,40.0,41571.0,0.5134296246749118,0.5134296246749118,11200
101.1827049746568,39.99999999999999,40.0,41567.0,0.5162137220123115,0.5162137220123115,11135
75.15508787234562,39.99999999999999,40.0,41521.0,0.5418303353242013,0.5418303353242013,11326
52.673829435937,39.99999999999999,40.0,41571.0,0.565340777665526,0.565340777665526,11618
40.298587292087895,39.99999999999999,40.0,41567.0,0.5816248860283297,0.5816248860283297,11728
46.89698955249655,39.99999999999999,39.99999999999994,41521.0,0.5679190380914168,0.5679190380914168,11514
77.32370342679933,59.99999999999999,40.0,41527.0,0.5223390918144957,0.5223390918144957,10941
92.29979626077927,59.99999999999999,40.0,41553.0,0.5141284259319822,0.5141284259319822,10758
109.36896388918052,59.99999999999999,40.0,41565.0,0.5081854158119385,0.5081854158119385,10686
127.64314312299514,59.99999999999999,40.0,41589.0,0.4897012946231816,0.4897012946231816,10644
146.60681796451948,59.99999999999999,40.0,41527.0,0.4647215680503493,0.4647215680503493,10446
165.93894734445928,59.99999999999999,40.0,41553.0,0.4646947519560007,0.4646947519560007,10360
174.58801269498332,59.99999999999999,40.0,41565.0,0.4741480586288828,0.4741480586288828,10558
155.16827232655095,59.99999999999999,40.0,41589.0,0.4911318644393636,0.4911318644393636,11044
136.0084799600825,59.99999999999999,40.0,41527.0,0.506087097030706,0.506087097030706,11356
117.3788327538873,59.99999999999999,39.99999999999997,41553.0,0.5236126148594925,0.5236126148594925,11471
99.6918893354006,59.99999999999999,40.0,41565.0,0.5324742526010106,0.5324742526010106,11313
83.64193403076271,59.99999999999999,40.0,41589.0,0.5501495084386189,0.5501495084386189,11302
70.43273036038491,59.99999999999999,40.0,41527.0,0.5606784405110835,0.5606784405110835,11381
61.963276321007854,60.00000000000001,40.0,41553.0,0.5627455998023296,0.5627455998023296,11484
60.29448648532789,59.99999999999999,39.99999999999994,41565.0,0.5457275348180409,0.5457275348180409,11301
65.94928725175922,59.99999999999999,39.99999999999994,41589.0,0.5463731130006808,0.5463731130006808,11076
92.06152624638784,79.99999999999999,40.0,41515.0,0.5098345671762847,0.5098345671762847,10477
102.26715474110212,80.0,40.0,41543.0,0.5067784106705123,0.5067784106705123,10482
114.40449733788564,80.00000000000001,40.0,41545.0,0.5000653484733498,0.5000653484733498,10533
127.87069806358568,80.00000000000001,40.0,41535.0,0.48749250670999,0.48749250670999,10589
142.22095913550922,79.99999999999999,40.0,41507.0,0.4717809984374415,0.4717809984374415,10526
157.12874035970202,79.99999999999999,40.0,41601.0,0.4620963650207597,0.4620963650207597,10300
172.34357940832157,80.0,40.0,41563.0,0.4545295091578322,0.4545295091578322,10143
172.34357940832157,80.0,40.0,41563.0,0.4565903552077313,0.4565903552077313,10460
157.12874035970202,79.99999999999999,40.0,41557.0,0.4870872414829047,0.4870872414829047,10919
142.22095913550925,79.99999999999999,40.0,41515.0,0.5022252232545137,0.5022252232545137,11321
127.87069806358564,79.99999999999999,40.0,41543.0,0.5337491684137433,0.5337491684137433,11602
114.40449733788566,80.0,40.0,41545.0,0.5496377323319995,0.5496377323319995,11492
102.26715474110212,80.0,40.0,41535.0,0.5522523985444179,0.5522523985444179,11368
92.06152624638786,79.99999999999999,40.0,41507.0,0.554515499656905,0.554515499656905,11285
84.54703078226235,80.0,40.0,41601.0,0.5588178985232174,0.5588178985232174,11289
80.51827568013462,80.0,40.0,41563.0,0.5499010720475086,0.5499010720475086,11211
80.5182756801346,80.0,39.99999999999994,41563.0,0.537428371078058,0.537428371078058,10917
84.54703078226235,80.0,39.99999999999994,41557.0,0.5250256653462742,0.5250256653462742,10610
108.73791522639392,100.0,40.0,41557.0,0.5062881560726274,0.5062881560726274,10165
116.45594772165818,100.0,40.0,41563.0,0.510241428255785,0.510241428255785,10324
125.93195832035028,100.0,40.0,41563.0,0.5042115760228513,0.5042115760228513,10454
136.73057022642715,100.0,40.0,41601.0,0.4842866019584065,0.4842866019584065,10483
148.4745994860103,100.0,40.0,41507.0,0.4657216891164326,0.4657216891164326,10377
160.8468429688601,100.0,40.0,41535.0,0.4531126441738184,0.4531126441738184,10224
173.57691647154564,100.0,40.0,41545.0,0.4501926756784172,0.4501926756784172,10109
173.57691647154564,100.0,40.0,41543.0,0.4556202138266775,0.4556202138266775,10391
160.8468429688601,100.0,40.0,41515.0,0.4856729720094754,0.4856729720094754,10895
148.4745994860103,100.0,40.0,41557.0,0.5126034132356452,0.5126034132356452,11301
136.73057022642715,100.0,40.0,41563.0,0.5244079092378596,0.5244079092378596,11438
125.93195832035028,100.0,40.0,41563.0,0.5440764565295461,0.5440764565295461,11359
116.45594772165818,100.0,40.0,41601.0,0.5572082695319629,0.5572082695319629,11232
108.73791522639392,100.0,40.0,41507.0,0.5563712867536817,0.5563712867536817,11022
103.23839622772996,100.0,40.0,41535.0,0.5440880102344112,0.5440880102344112,10923
100.3654057538162,100.0,40.0,41545.0,0.5442497306864963,0.5442497306864963,10761
100.36540575381622,100.0,39.99999999999994,41543.0,0.5280533691723768,0.5280533691723768,10528
103.23839622772998,100.0,39.99999999999994,41515.0,0.5104775394283061,0.5104775394283061,10276
126.40713622001074,120.0,40.0,41589.0,0.5132238549385979,0.5132238549385979,10139
132.84698349552778,120.0,40.0,41565.0,0.5261276667411708,0.5261276667411708,10335
141.0064424634736,120.0,40.0,41553.0,0.5150635622162132,0.5150635622162132,10539
150.48737754430962,120.0,40.0,41527.0,0.4884283705162259,0.4884283705162259,10520
160.90388910471648,120.0,40.0,41589.0,0.4644523167654287,0.4644523167654287,10411
171.89544931642715,120.0,40.0,41565.0,0.4502502282154164,0.4502502282154164,10283
176.87616223919488,120.0,40.0,41553.0,0.4644075854744924,0.4644075854744924,10436
165.7385476501349,120.0,40.0,41527.0,0.4860613588451029,0.4860613588451029,10809
155.02347548882744,120.0,40.0,41589.0,0.5006900111509696,0.5006900111509696,11169
145.0805148939384,120.0,40.0,41565.0,0.5166279346540718,0.5166279346540718,11226
136.28475398947438,120.0,40.0,41553.0,0.5341261244693447,0.5341261244693447,11026
129.03188749573542,120.0,40.0,41527.0,0.5475275890340179,0.5475275890340179,10829
123.71270393365708,120.0,40.0,41589.0,0.53097456044858,0.53097456044858,10602
120.66299955212706,120.0,40.0,41565.0,0.5258391395104952,0.5258391395104952,10376
120.09835616326563,120.0,39.99999999999994,41553.0,0.5140185661765482,0.5140185661765482,10247
122.060761497569,120.0,39.99999999999994,41527.0,0.519922665163149,0.519922665163149,10096
144.67907778269625,140.0,40.0,41521.0,0.5279605597174245,0.5279605597174245,10056
150.788828303783,140.0,40.0,41567.0,0.5357676544020712,0.5357676544020712,10345
158.82145769949824,140.0,40.0,41571.0,0.5130129835966692,0.5130129835966692,10567
168.19367495845944,140.0,40.0,41521.0,0.4675630661750783,0.4675630661750783,10477
178.29037844164887,140.0,40.0,41567.0,0.4667462811571617,0.4667462811571617,10405
171.50939738695757,140.0,40.0,41571.0,0.4859189284220983,0.4859189284220983,10588
161.82677743068712,140.0,40.0,41521.0,0.4961317895814083,0.4961317895814083,10826
153.28038416622925,140.0,40.0,41567.0,0.5190340099224922,0.5190340099224922,10716
146.46881358736135,140.0,40.0,41571.0,0.5276797229083441,0.5276797229083441,10413
141.924577778934,140.0,40.0,41521.0,0.5114691034432942,0.5114691034432942,10200
140.03969419337636,140.0,40.0,41567.0,0.4991023128771777,0.4991023128771777,10006
140.98710893655306,140.0,39.99999999999994,41571.0,0.5268277392917937,0.5268277392917937,9958
163.2247676087949,160.00000000000003,40.0,41581.0,0.533442232797975,0.533442232797975,9915
169.60995218244008,160.0,40.0,41537.0,0.531739706938768,0.531739706938768,10585
