ang_dist,cone_dist,inplane_dist,common_voxels,ccc,ccc_masked,z_score,z_score_masked,Tight mask overlap
0.0,0.0,0.0,41527.0,0.1479589939117431,0.1479589939117431,19.048559188842773,19.048559188842773,14184
19.99999999999995,3.6595053165211744,0.0,41537.0,0.0558793283998966,0.0457613766193389,7.102462291717529,5.694589614868164,12437
39.99999999999999,7.211352231721239,0.0,41509.0,0.0545285232365131,0.0411847718060016,7.176647663116455,5.254163265228272,11722
59.99999999999993,10.55023323508413,0.0,41537.0,0.0541008822619915,0.0400259047746658,7.155951023101807,5.115208625793457,11147
79.99999999999999,13.575699165915228,0.0,41519.0,0.0467929244041442,0.0433884561061859,5.964602470397949,5.480953216552734,10706
100.0,16.194926665514963,0.0,41551.0,0.0542091839015483,0.0470577105879783,6.670351505279541,5.7010498046875,10473
119.99999999999996,18.3257489930586,0.0,41553.0,0.0552436560392379,0.0475240685045719,7.117755889892578,6.028464317321777,10293
140.0,19.899822690499224,2.8421709430404014e-14,41615.0,0.0529365912079811,0.0466650240123271,6.919068336486816,6.018817901611328,10313
160.00000000000003,20.865670429084947,2.8421709430404014e-14,41517.0,0.0522331744432449,0.0434204526245594,6.683442115783691,5.440761089324951,10235
180.0,21.19124791861596,0.0,41527.0,0.061722707003355,0.061722707003355,7.829959869384766,7.829959869384766,9509
160.00000000000006,20.865670429084968,0.0,41537.0,0.0540230385959148,0.0540230385959148,6.834427833557129,6.834427833557129,10167
139.99999999999997,19.89982269049924,2.8421709430404014e-14,41509.0,0.0532168820500373,0.0503465384244918,6.777021884918213,6.374756336212158,10260
120.0,18.3257489930586,0.0,41537.0,0.0501528680324554,0.0397535562515258,6.436628341674805,4.959892749786377,10275
100.0,16.194926665514963,0.0,41519.0,0.0513198189437389,0.0426241308450698,6.323913097381592,5.136824131011963,10427
80.00000000000003,13.575699165915228,0.0,41551.0,0.0499004684388637,0.0436958670616149,6.3796563148498535,5.502234935760498,10672
59.99999999999996,10.55023323508413,0.0,41553.0,0.0482204407453537,0.0432716123759746,6.048248767852783,5.357509136199951,11159
