,ang_dist,cone_dist,inplane_dist,common_voxels,ccc,ccc_masked,cone_ang_dist,cone_cone_dist,cone_inplane_dist,cone_common_voxels,cone_ccc,cone_ccc_masked,inplane_ang_dist,inplane_cone_dist,inplane_inplane_dist,inplane_common_voxels,inplane_ccc,inplane_ccc_masked
0,0.0,0.0,0.0,41527.0,0.14795902846364212,0.14795902846364212,0.0,0.0,0.0,41527.0,0.14795902846364212,0.14795902846364212,0.0,0.0,0.0,41527.0,0.14795902846364212,0.14795902846364212
1,2.2360452719662183,1.0196630144313306,0.3284338633852144,41561.0,0.14201454629794996,0.14201454629794996,1.414204587376545,0.9944660146641646,0.24225781281415948,41573.0,0.14704388518133216,0.14704388518133216,0.9999999999968093,0.18387402217508084,0.0,41533.0,0.14781579527079658,0.14781579527079658
2,4.471954294130034,2.0392897916671338,1.1120948824416814,41499.0,0.12764932173473045,0.12764932173473045,2.8283553219044113,1.9921452702754052,0.7940908195647296,41533.0,0.14111434370209952,0.14111434370209952,1.9999999999998004,0.36773451500135185,0.0,41543.0,0.1419131641908232,0.1419131641908232
3,6.707590733669517,3.0588441388966436,1.9305276126274293,41511.0,0.11141101421303376,0.11141101421303376,4.242398336379103,2.993023095310328,1.2663279015428657,41511.0,0.13242629931512626,0.13242629931512626,2.999999999999602,0.5515679498384654,0.0,41483.0,0.13482512658071935,0.13482512658071935
4,8.942818091649366,4.078289952042072,2.777206810070652,41501.0,0.09265035437848577,0.09265035437848577,5.656279734885918,3.997083938311944,1.675211816887213,41523.0,0.12281373098219327,0.12281373098219327,4.000000000000259,0.735360799484599,0.0,41475.0,0.12808686719566933,0.12808686719566933
5,11.177499619780882,5.097591260035553,3.647290063651468,41547.0,0.07302927889507314,0.07302927889507314,7.06994557843028,5.004311389989505,2.0328596283278557,41573.0,0.11480436473959871,0.11480436473959871,4.9999999999996145,0.9190995388898641,0.0,41505.0,0.12076328997526307,0.12076328997526307
6,13.41149823696318,6.1167122689845135,4.537108331219656,41589.0,0.05681343046853681,0.05681343046853681,8.483341870563374,6.014688205169789,2.348491511920855,41541.0,0.1075681241049639,0.1075681241049639,5.999999999999603,1.1027706458728077,0.0,41561.0,0.11178839211303675,0.11178839211303675
7,15.644676445529212,7.135617406194274,5.443830829203165,41569.0,0.05381218608553835,0.05381218608553835,9.89641454298805,7.028196324579945,2.6292459736606304,41549.0,0.09979443245570849,0.09979443245570849,6.999999999999685,1.2863606018383713,0.0,41545.0,0.10216252941468627,0.10216252941468627
8,17.876896247126215,8.15427136400546,6.3652384343418476,41561.0,0.05004659908575034,0.05004659908575034,11.309109441148529,8.044816896442256,2.880734948672341,41539.0,0.09146978311621719,0.09146978311621719,7.9999999999999,1.4698558924978478,0.0,41559.0,0.09184314515035454,0.09184314515035454
9,20.108019058157463,9.172639143414386,7.299566710629989,41541.0,0.04942454963480515,0.04456687269332191,12.721372309794734,9.064530297863666,3.10743056075907,41541.0,0.08157694083018104,0.08157694083018104,8.999999999999856,1.653243008587625,0.0,41541.0,0.08078961639622861,0.08078961639622861
10,22.33790562470978,10.190686097435405,8.245394821963316,41531.0,0.05319267115976481,0.04169432600454903,14.133148778523084,10.087316156003759,3.312940145542541,41589.0,0.07234160762380809,0.07234160762380809,9.999999999999838,1.836508446592064,0.0,41551.0,0.07064716200336947,0.07064716200336947
11,24.56641593689481,11.208377974169755,9.201565410099619,41583.0,0.05030008684944991,0.04380827565142966,15.544384347284582,11.113153369004557,3.5002054165758523,41551.0,0.061845209572962544,0.061845209572962544,10.999999999999678,2.0196387094626087,0.0,41545.0,0.06131732492397228,0.06131732492397228
12,26.793409142532457,12.225680959542485,10.167125815103162,41511.0,0.0476392271302766,0.04109421349726935,16.955024371859913,12.142020126669049,3.6716490811522533,41593.0,0.052902706250742317,0.052902706250742317,11.999999999999808,2.202620307343426,0.0,41537.0,0.05428640191568384,0.05428640191568384
13,29.018743460102282,13.242561719668878,11.141284287245242,41537.0,0.052136924325381626,0.03698477744695948,18.365014049296793,13.173893930873442,3.8292843823232943,41565.0,0.05092337534726341,0.05092337534726341,12.999999999999929,2.3854397582936544,0.0,41583.0,0.04851089546243992,0.04819293343638915
14,31.24227609088957,14.258987442812355,12.123376910872764,41597.0,0.0486272131851853,0.040689924071781174,19.774298403307757,14.208751615702079,3.9747980504233738,41587.0,0.050984976419077475,0.050984976419077475,13.999999999999945,2.568083589015789,0.0,41547.0,0.048331061581560926,0.04296457970725135
15,33.46386313025452,15.27492588089466,13.112842302044243,41541.0,0.04740452585127361,0.03936067712376382,21.182822269620345,15.246569367292189,4.10961389445049,41591.0,0.04944509769154351,0.04944509769154351,14.999999999999929,2.7505383355810222,0.0,41589.0,0.046046600009596525,0.04283859882161213
16,35.68335947795273,16.29034539051859,14.109202027978938,41585.0,0.04313167295164488,0.039600835665512375,22.590530281282398,16.28732274337898,4.234942102813079,41577.0,0.049739756919081925,0.0467258001418257,15.999999999999963,2.9327905441601185,0.0,41503.0,0.046730573953661765,0.043924516087269716
17,37.900618747433825,17.305214973463713,15.112045292845465,41593.0,0.04671007484587495,0.041127316217453344,23.99736685391324,17.330986692530203,4.351817861834007,41529.0,0.053655799329305844,0.046402444170360574,16.99999999999992,3.1148267717548004,0.0,41531.0,0.0485287892311957,0.04663102063277532
18,40.11549317404762,18.319504316614697,16.121016842697657,41583.0,0.04400005086191638,0.04195625436988311,25.403276170902156,18.37753557306272,4.461131896193365,41561.0,0.05651818317112204,0.04701382030723584,17.999999999999886,3.296633586930266,0.0,41585.0,0.050485791300700286,0.04754370612633479
19,42.327833522086465,19.333183831281037,17.135807326184505,41573.0,0.04825429228616776,0.03984750142399711,26.808202168547027,19.426943171631855,4.56365483488301,41561.0,0.05823000664044047,0.0483353278258491,18.99999999999998,3.478197570551632,0.0,41607.0,0.053070599710695866,0.047749810157587086
20,44.537488990593765,20.346224691867516,18.156145547787958,41575.0,0.047583544282489974,0.035803782300334396,28.212088521132674,20.479182721486996,4.660056810641095,41577.0,0.05790060781176151,0.04848907912978395,19.99999999999995,3.6595053165211744,0.0,41537.0,0.05587933958949034,0.045761378538332724
21,46.74430711786883,21.358598873852923,19.181792193327198,41593.0,0.047633940713208735,0.03573934553798617,29.614878625945472,21.534226920387272,4.750923345721247,41587.0,0.056152226869875435,0.04764680930806653,20.99999999999991,3.840543432519204,0.0,41531.0,0.05672351814621883,0.04469950822793271
22,48.9481336845988,22.37027919103539,20.21253471088056,41587.0,0.053488814465146944,0.03941237248320139,31.016515588218578,22.59204794817091,4.836768319361283,41567.0,0.05186476562161725,0.04554044105428336,21.999999999999986,4.021298540746367,0.0,41557.0,0.05553830635697571,0.044439723797570475
23,51.14881261555128,23.381239332001467,21.248183105919054,41553.0,0.05122055035681229,0.04032318677879091,32.41694220600873,23.652617483974375,4.918044623525958,41573.0,0.050513752351270404,0.04425133143393551,22.99999999999995,4.2017572786694934,0.0,41525.0,0.05526212623376298,0.04538809219062024
24,53.34618587975923,24.391453895775598,22.288566465366983,41527.0,0.04918351447541798,0.04169943844468006,33.816100954999484,24.71590672309623,4.995152973644991,41561.0,0.05057307688071812,0.04595464715318347,23.999999999999915,4.381906299769491,0.0,41545.0,0.05496079975122213,0.04468651456000649
25,55.5400933891347,25.400898426607306,23.33353006705383,41567.0,0.0504471039767556,0.049150370861859534,35.21393397322867,25.781886393502667,5.068449236452125,41533.0,0.0497014938602892,0.047733307243948864,25.000000000000004,4.561732274293036,0.0,41611.0,0.053330306199339275,0.04532023800032946
26,57.7303728954473,26.40954944785134,24.382932962480595,41539.0,0.054896413341471974,0.054896413341471974,36.61038304573711,26.850526771971925,5.138250558068108,41545.0,0.054308033064403904,0.048949011780089584,25.999999999999936,4.74122189000583,0.0,41623.0,0.05133021776289607,0.04676949951454027
27,59.9168598856049,27.417384494897348,25.436645944735005,41611.0,0.054328957984997296,0.054328957984997296,38.0053895891376,27.92179769987497,5.204840515353453,41563.0,0.0539083978093572,0.05019961082841653,26.999999999999968,4.920361852951071,0.0,41567.0,0.048368440903632653,0.048368440903632653
28,62.09938747517857,28.424382147104538,26.49454983171472,41553.0,0.051844097233502945,0.051844097233502945,39.39889463610048,28.995668598590637,5.268473467424428,41573.0,0.04998240203184616,0.04986865393951151,27.999999999999947,5.099138888208823,0.0,41477.0,0.0505520718711796,0.0505520718711796
29,64.27778630011413,29.430522058696646,27.556534008965457,41547.0,0.0454485410217952,0.044881438812140344,40.790838819754,30.072108484555006,5.329378248552501,41563.0,0.05174931869111738,0.048938849819355194,28.999999999999964,5.277539740660433,0.0,41515.0,0.050570682260954916,0.050570682260954916
30,66.45188440657513,30.435784988572664,28.622495187448266,41535.0,0.04775710663753165,0.03985174395273553,42.18116235799819,31.151085983942973,5.3877613158855695,41551.0,0.0519393788556693,0.04542611124364824,29.99999999999989,5.455551175755655,0.0,41553.0,0.048433837421934335,0.04821385444889117
31,68.62150713886848,31.44015282898841,29.692336340169476,41533.0,0.04868826260672166,0.038946666403708544,43.569805037729544,32.232569346983084,5.443809443647126,41551.0,0.05085533998643684,0.04150995892784744,30.999999999999975,5.633159980283502,0.0,41579.0,0.04799628988043793,0.04674778531667636
32,70.78647702540268,32.443608633064564,30.765965788400877,41541.0,0.051396010899345285,0.037350574242568435,44.956706198975695,33.31652646190539,5.497692038280178,41553.0,0.052590355111849445,0.039603910511903415,31.999999999999943,5.810352963146161,0.0,41571.0,0.05139095810773959,0.04447481858984158
33,72.94661366263803,33.446136641075704,31.84329641360702,41613.0,0.05123543294877825,0.03618319992214562,46.341804718938256,34.4029248685231,5.549563135356323,41583.0,0.05296694225789192,0.03843181459227382,33.0,5.987116956137829,0.0,41587.0,0.05348319765962294,0.04082533496124289
34,75.10173359698791,34.44772230547703,32.92424497549467,41601.0,0.05359576763085025,0.03544925402015622,47.72503899594277,35.491731771449366,5.599563128173372,41623.0,0.05398857696958614,0.038445331425448905,33.999999999999936,6.163438814726182,0.0,41571.0,0.052587725978646645,0.037374737278897015
35,77.25165020463892,35.44835231462354,34.00873152004891,41517.0,0.05209362851803582,0.04011424765645847,49.106346933294915,36.58291405295073,5.647820269215998,41573.0,0.05297573422885384,0.041730419483305206,35.0,6.339305418838371,0.0,41501.0,0.05092887368903662,0.04121676759121403
36,79.39617356926189,36.448014615138476,35.09667886419993,41545.0,0.05414320346739673,0.042895937270557655,50.485665923042205,37.67643828543888,5.694451978592667,41541.0,0.048203251393504405,0.041467962509176524,35.99999999999997,6.514703673650571,0.0,41521.0,0.04998907692948399,0.04363797116108157
