0,0,0
0,30,30
0,90,30
0,150,30
0,210,30
0,270,30
0,330,30
0,16.364,60
0,49.091,60
0,81.818,60
0,114.55,60
0,147.27,60
0,180,60
0,212.73,60
0,245.45,60
0,278.18,60
0,310.91,60
0,343.64,60
0,15,90
0,45,90
0,75,90
0,105,90
0,135,90
0,165,90
0,195,90
0,225,90
0,255,90
0,285,90
0,315,90
0,345,90
0,16.364,120
0,49.091,120
0,81.818,120
0,114.55,120
0,147.27,120
0,180,120
0,212.73,120
0,245.45,120
0,278.18,120
0,310.91,120
0,343.64,120
0,30,150
0,90,150
0,150,150
0,210,150
0,270,150
0,330,150
0,0,180
30,0,0
30,30,30
30,90,30
30,150,30
30,210,30
30,270,30
30,330,30
30,16.364,60
30,49.091,60
30,81.818,60
30,114.55,60
30,147.27,60
30,180,60
30,212.73,60
30,245.45,60
30,278.18,60
30,310.91,60
30,343.64,60
30,15,90
30,45,90
30,75,90
30,105,90
30,135,90
30,165,90
30,195,90
30,225,90
30,255,90
30,285,90
30,315,90
30,345,90
30,16.364,120
30,49.091,120
30,81.818,120
30,114.55,120
30,147.27,120
30,180,120
30,212.73,120
30,245.45,120
30,278.18,120
30,310.91,120
30,343.64,120
30,30,150
30,90,150
30,150,150
30,210,150
30,270,150
30,330,150
30,0,180
60,0,0
60,30,30
60,90,30
60,150,30
60,210,30
60,270,30
60,330,30
60,16.364,60
60,49.091,60
60,81.818,60
60,114.55,60
60,147.27,60
60,180,60
60,212.73,60
60,245.45,60
60,278.18,60
60,310.91,60
60,343.64,60
60,15,90
60,45,90
60,75,90
60,105,90
60,135,90
60,165,90
60,195,90
60,225,90
60,255,90
60,285,90
60,315,90
60,345,90
60,16.364,120
60,49.091,120
60,81.818,120
60,114.55,120
60,147.27,120
60,180,120
60,212.73,120
60,245.45,120
60,278.18,120
60,310.91,120
60,343.64,120
60,30,150
60,90,150
60,150,150
60,210,150
60,270,150
60,330,150
60,0,180
90,0,0
90,30,30
90,90,30
90,150,30
90,210,30
90,270,30
90,330,30
90,16.364,60
90,49.091,60
90,81.818,60
90,114.55,60
90,147.27,60
90,180,60
90,212.73,60
90,245.45,60
90,278.18,60
90,310.91,60
90,343.64,60
90,15,90
90,45,90
90,75,90
90,105,90
90,135,90
90,165,90
90,195,90
90,225,90
90,255,90
90,285,90
90,315,90
90,345,90
90,16.364,120
